,Unnamed: 0.1,Unnamed: 0,date,open,high,low,close,adj close,volume,MACD,RSI,TEMA,ADR,week_trend
44,45,45,19426.0,19580.779296875,19637.720703125,19281.970703125,19319.919921875,19319.919921875,3587989800,-341.40387797418225,30.508611857335296,19473.09755781723,343.76796875,1
45,46,46,19429.0,19411.880859375,19791.640625,19390.380859375,19695.970703125,19695.970703125,3133740000,-355.23999609542807,37.89729187728373,19530.933171740096,369.1,0
46,47,47,19430.0,19524.509765625,19639.51953125,19122.8203125,19247.9609375,19247.9609375,3027393700,-396.92735695176816,33.34811492391606,19270.268340344945,390.801953125,1
47,48,48,19431.0,19523.490234375,19745.439453125,19431.08984375,19539.869140625,19539.869140625,2633910800,-402.2483583278736,38.52607941262155,19386.518913972497,364.765625,1
48,49,49,19432.0,19197.970703125,19388.76953125,19109.0703125,19203.91015625,19203.91015625,3047393400,-428.08730639146233,35.14230417614556,19223.836164879554,367.54375,1
49,50,50,19433.0,19439.83984375,19597.1796875,19303.2890625,19518.58984375,19518.58984375,4332277000,-418.7896046821843,40.42078114591553,19390.70188029279,373.5515625,1
50,51,51,19436.0,19352.900390625,19382.970703125,18829.109375,19000.7109375,19000.7109375,2839042600,-447.332904016217,35.32538233135399,19112.395750931955,361.1796875,1
51,52,52,19437.0,19118.869140625,19295.640625,19018.099609375,19258.759765625,19258.759765625,1929683800,-444.3179520363082,39.42307211167687,19181.96213829514,391.7,1
52,53,53,19438.0,19428.359375,19775.689453125,19428.359375,19591.4296875,19591.4296875,2364133200,-410.7294026403069,44.32079864333341,19458.823178465256,343.868359375,1
53,54,54,19439.0,19619.740234375,20051.259765625,19523.5,20049.640625,20049.640625,2531213200,-343.6683031920147,50.28327167820919,19904.82885566108,350.464453125,1
54,55,55,19440.0,19919.650390625,20118.2890625,19834.44921875,19915.6796875,19915.6796875,2306894000,-297.7661067592053,48.64323598759014,19992.765646234904,400.0765625,1
55,56,56,19443.0,19851.7890625,19938.76953125,19509.490234375,19567.689453125,19567.689453125,2503607400,-285.8484758279228,44.57595660111068,19763.61066686693,398.06640625,1
56,57,57,19444.0,19688.310546875,19875.109375,19559.470703125,19784.650390625,19784.650390625,1935094200,-256.12742701466414,47.52212112357243,19799.99532113318,373.15,1
57,58,58,19445.0,20348.640625,20437.689453125,20107.73046875,20192.400390625,20192.400390625,2597427400,-197.7168491819648,52.61959132885515,20095.56509793998,380.76953125,1
58,59,59,19446.0,20216.7890625,20320.01953125,20017.169921875,20309.130859375,20309.130859375,2981984600,-140.4767259039072,53.9972362341939,20295.80919850161,377.2953125,1
59,60,60,19447.0,20583.880859375,20721.970703125,20357.41015625,20400.109375,20400.109375,3044982800,-86.83696757099824,55.09318448471769,20428.528621984995,332.31328125,0
60,61,61,19450.0,20379.5,20475.4296875,20226.94921875,20409.1796875,20409.1796875,2651152300,-43.10747624476062,55.20775609831267,20471.72734628368,348.457421875,0
61,62,62,19451.0,20364.359375,20364.359375,20126.900390625,20274.58984375,20274.58984375,2415282800,-19.016440474741103,53.045112912929625,20376.14254822687,312.29765625,1
62,63,63,19453.0,20146.220703125,20343.859375,20099.48046875,20331.19921875,20331.19921875,2143238700,4.55886048110915,53.86374334309632,20360.110674359184,296.66171875,1
63,64,64,19458.0,20566.58984375,20750.73046875,20293.369140625,20485.240234375,20485.240234375,3064229800,35.1873527574644,56.10629286365611,20453.9751653749,279.545703125,1
64,65,65,19459.0,20481.529296875,20494.810546875,20236.919921875,20309.859375,20309.859375,2351926700,44.87117899124496,52.95055645869578,20365.3454354765,310.448046875,1
65,66,66,19460.0,19977.9609375,20344.48046875,19885.529296875,20344.48046875,20344.48046875,2329727600,54.69287999457447,53.50649237325365,20345.876423180274,289.1140625,1
66,67,67,19461.0,20422.720703125,20482.6796875,20297.16015625,20438.810546875,20438.810546875,2086262200,69.25124095040883,55.06444567831294,20402.888567618706,331.208203125,0
67,68,68,19464.0,20374.509765625,20864.740234375,20299.150390625,20782.44921875,20782.44921875,3411232600,107.15379557872438,60.28538879185651,20669.00663984196,320.8203125,0
68,69,69,19465.0,20643.41015625,20742.390625,20559.080078125,20650.509765625,20650.509765625,2349659000,125.14552138592626,57.52195036769806,20686.71544627796,385.0625,0
69,70,70,19466.0,20633.0,20633.0,20336.7109375,20367.759765625,20367.759765625,2183749600,115.34701861928988,52.01880810202449,20484.55691884353,330.25234375,0
70,71,71,19467.0,20354.830078125,20472.5,20308.330078125,20396.970703125,20396.970703125,2047181600,108.67696087678996,52.52414095555082,20411.560675866906,337.93203125,0
71,72,72,19468.0,20330.150390625,20378.900390625,19974.91015625,20075.73046875,20075.73046875,2494223900,76.67268325400437,46.69927706596643,20156.178740321047,278.97578125,0
72,73,73,19471.0,20049.869140625,20146.369140625,19734.6796875,19959.939453125,19959.939453125,2247902000,41.51691883191961,44.771920107781376,19971.27803634268,322.669921875,0
73,74,74,19472.0,19903.529296875,19910.279296875,19527.630859375,19617.880859375,19617.880859375,2196274500,-13.706845232947671,39.57566413867685,19665.53270656506,291.88984375,1
74,75,75,19473.0,19520.970703125,19903.73046875,19520.970703125,19757.26953125,19757.26953125,1941042600,-45.72597688540554,42.504084817600194,19651.59835254612,331.757421875,1
75,76,76,19474.0,19736.349609375,19880.2890625,19662.599609375,19840.279296875,19840.279296875,2150454000,-63.68462525804716,44.23729721119188,19728.116626204253,349.0515625,1
76,77,77,19475.0,19936.01953125,20167.880859375,19879.0703125,19894.5703125,19894.5703125,2574855500,-72.70738178964166,45.39665505451062,19817.06334007926,359.75546875,1
77,78,78,19479.0,20122.900390625,20286.4609375,19761.130859375,19933.810546875,19933.810546875,1459412900,-75.82381591196099,46.26623451737676,19892.987082200754,336.71953125,0
78,79,79,19480.0,19686.150390625,19721.9609375,19538.720703125,19699.16015625,19699.16015625,1460653600,-96.08273832196936,41.96267724271388,19764.315759930432,359.44765625,1
79,80,80,19481.0,19695.73046875,19979.76953125,19695.73046875,19948.73046875,19948.73046875,3206294300,-90.9869955810318,47.550714968337694,19885.88235477409,319.566015625,0
80,81,81,19482.0,20061.0,20208.75,19968.41015625,20049.310546875,20049.310546875,3321243000,-77.9475804348076,49.65456968268719,20012.262394853187,299.821875,0
81,82,82,19485.0,20128.1796875,20321.740234375,20081.69921875,20297.029296875,20297.029296875,4288098900,-47.113047976883536,54.49583533354619,20238.29394403791,304.351953125,0
82,83,83,19486.0,20252.130859375,20297.830078125,19817.779296875,19867.580078125,19867.580078125,4037919400,-56.62686120637591,46.20132248221754,20025.12424970925,294.598046875,1
83,84,84,19487.0,19860.5,19880.029296875,19696.58984375,19762.19921875,19762.19921875,2779518700,-71.83030040672747,44.41487356291372,19847.96151973188,285.5421875,0
84,85,85,19488.0,19842.98046875,19854.490234375,19567.619140625,19743.7890625,19743.7890625,2213792400,-84.3896842813374,44.09410107626178,19758.1028589182,285.58203125,0
85,86,86,19489.0,19850.83984375,19853.369140625,19596.490234375,19627.240234375,19627.240234375,2284179000,-102.55428876809674,42.0248646085036,19643.0450693346,286.1484375,0
86,87,87,19492.0,19525.060546875,20063.349609375,19498.0390625,19971.130859375,19971.130859375,2580074400,-88.2130085753779,49.54809419378299,19843.56188991641,289.45625,0
87,88,88,19493.0,20183.279296875,20183.279296875,19891.490234375,19978.25,19978.25,1720897700,-75.40432114827126,49.69363253516776,19942.49072081616,354.51015625,0
88,89,89,19494.0,19956.130859375,19987.9296875,19538.08984375,19560.5703125,19560.5703125,2258030500,-97.79851042983864,42.032611039708655,19689.90880339847,316.8578125,0
89,90,90,19495.0,19702.73046875,19894.23046875,19630.759765625,19727.25,19727.25,2095394100,-100.94379430588016,45.63452340295349,19696.797969572846,370.137890625,0
90,91,91,19496.0,19535.490234375,19610.720703125,19352.810546875,19450.5703125,19450.5703125,1947230900,-124.31158401532956,41.07228902298759,19511.128847726595,365.4578125,0
91,92,92,19499.0,19479.060546875,19806.439453125,19410.0703125,19678.169921875,19678.169921875,1677939600,-123.05973012996763,45.86662127017409,19597.43038668246,365.6640625,0
92,93,93,19500.0,19713.4609375,19769.140625,19363.5,19431.25,19431.25,1888538600,-140.36051629643043,41.88519732887882,19470.01785974179,331.87578125,0
93,94,94,19501.0,19279.390625,19304.19921875,19046.80078125,19115.9296875,19115.9296875,2476667200,-177.45359368615027,37.418297635571534,19198.729793048184,354.64609375,0
94,95,95,19502.0,18930.23046875,18930.23046875,18620.83984375,18746.919921875,18746.919921875,2792438700,-233.9122183013751,32.98494755281813,18832.548031777096,316.1578125,1
95,96,96,19506.0,18827.080078125,18879.08984375,18517.859375,18551.109375,18551.109375,2196594700,-291.0918858154509,30.89326977323305,18556.22595418198,325.341796875,1
96,97,97,19507.0,18574.189453125,18666.7109375,18369.9296875,18595.779296875,18595.779296875,2244980000,-329.01127274899045,31.953375949140835,18496.439821457843,346.005859375,1
97,98,98,19508.0,18415.0,18415.0,18044.859375,18234.26953125,18234.26953125,4372923700,-383.7955588104596,28.18513501237525,18245.74277592181,326.08828125,1
98,99,99,19509.0,18190.26953125,18465.640625,18190.26953125,18216.91015625,18216.91015625,2622765000,-423.7276535146848,28.01429079592881,18151.505279796347,318.98828125,1
99,100,100,19510.0,18566.810546875,19024.91015625,18548.30078125,18949.939453125,18949.939453125,3731528000,-391.7317989215189,43.56922300383677,18654.03122386501,322.5828125,1
100,101,101,19513.0,19014.9609375,19123.80078125,18896.130859375,19108.5,19108.5,2096394500,-349.55537096193075,46.2736049152018,18999.8398705432,356.0265625,1
101,102,102,19514.0,19117.109375,19377.380859375,19033.849609375,19099.279296875,19099.279296875,2263636600,-313.262859442264,46.13514073781089,19136.62412098846,329.314453125,1
102,103,103,19515.0,19327.150390625,19410.48046875,19196.08984375,19252.0,19252.0,2156059100,-269.07947576628794,48.86440726494464,19286.1977066108,338.664453125,1
103,104,104,19516.0,19227.83984375,19339.8203125,19087.66015625,19299.1796875,19299.1796875,2212103200,-227.6338778373174,49.71211398724629,19364.840458916457,307.514453125,1
104,105,105,19517.0,19333.4296875,19463.609375,19231.130859375,19389.94921875,19389.94921875,2003013400,-185.329189749602,51.38200859118599,19442.552031209536,302.872265625,1
105,106,106,19520.0,19440.990234375,19440.990234375,19255.650390625,19404.310546875,19404.310546875,1688193100,-148.92714856738894,51.65554274882279,19467.6561072346,254.04609375,1
106,107,107,19521.0,19355.650390625,19572.419921875,19273.419921875,19521.419921875,19521.419921875,2466291700,-109.3699495956498,53.93168111914103,19544.34566936412,245.580078125,1
107,108,108,19522.0,19547.580078125,19641.16015625,19352.33984375,19408.419921875,19408.419921875,2482612800,-86.14384475790575,51.41618702837415,19484.02110950994,236.673828125,0
108,109,109,19523.0,19626.80078125,19832.19921875,19510.759765625,19828.919921875,19828.919921875,2657480300,-33.427472875464446,59.06726083579887,19742.069059117788,251.559765625,0
109,110,110,19524.0,19915.439453125,20155.919921875,19876.419921875,20040.369140625,20040.369140625,3582368700,25.12007130242273,62.28376348775535,19992.673691964465,265.415625,0
110,111,111,19527.0,19983.400390625,20000.220703125,19718.4296875,19912.890625,19912.890625,1906054300,60.53675611683866,59.26038068025566,19994.1832900989,274.819921875,0
111,112,112,19528.0,19863.859375,19863.859375,19504.630859375,19607.080078125,19607.080078125,2121671900,63.20356326803813,52.65688900928449,19759.94183886805,294.11015625,0
112,113,113,19529.0,19305.240234375,19377.689453125,19174.16015625,19218.349609375,19218.349609375,1995615900,33.56727181805036,45.6876017593871,19373.28067131129,306.155859375,0
113,114,114,19531.0,19135.01953125,19138.419921875,18800.33984375,18889.970703125,18889.970703125,1689313400,-16.226528020157275,40.77775605228438,18977.653051406523,289.09765625,1
114,115,115,19534.0,18845.900390625,19001.619140625,18767.150390625,18794.130859375,18794.130859375,2066052200,-62.69818182308154,39.4453968048196,18757.19466172464,292.42578125,1
115,116,116,19535.0,18851.66015625,19226.3203125,18842.419921875,19148.130859375,19148.130859375,2059536300,-70.15692624739313,46.41038667233611,18938.868749531885,283.41953125,1
116,117,117,19536.0,19099.390625,19222.130859375,19019.259765625,19172.05078125,19172.05078125,1675196500,-73.29320059748352,46.855197450865006,19059.842164403224,303.84140625,0
117,118,118,19537.0,19180.279296875,19180.279296875,18837.3203125,18934.359375,18934.359375,1690353400,-93.87441210196266,43.03282547997689,18957.72719216383,272.569921875,0
118,119,119,19538.0,18881.4296875,19070.109375,18838.619140625,18916.4296875,18916.4296875,1869555200,-110.35962311884578,42.74952300265751,18908.1441719291,300.455859375,0
119,120,120,19541.0,19002.55078125,19371.7109375,19002.55078125,19306.58984375,19306.58984375,2214447500,-90.8964188889222,50.40150421568858,19169.813799546275,279.137890625,0
120,121,121,19542.0,19289.060546875,19449.109375,19253.220703125,19415.6796875,19415.6796875,1987401200,-65.9099674290701,52.32040886350537,19364.294352717097,306.076171875,0
121,122,122,19543.0,19355.060546875,19378.900390625,19095.599609375,19110.380859375,19110.380859375,2432611100,-69.93515807231233,46.85676152120072,19227.02501728205,268.473828125,0
122,123,123,19544.0,18840.41015625,18973.009765625,18483.080078125,18533.05078125,18533.05078125,3277132300,-118.34355933083134,38.63950546624597,18752.14666460317,284.559765625,1
123,124,124,19545.0,18435.4609375,18537.75,18279.73046875,18365.69921875,18365.69921875,2463266100,-168.27084013774947,36.63397674076795,18431.063189607547,313.95390625,1
124,125,125,19548.0,18747.5,18781.2109375,18417.630859375,18479.720703125,18479.720703125,1953461500,-196.3747803932165,38.95865587721832,18390.987356415742,319.259765625,1
125,126,126,19549.0,18671.419921875,18806.55078125,18573.669921875,18659.830078125,18659.830078125,2114932400,-201.78867315942625,42.54435295611777,18523.91691677885,318.14375,1
126,127,127,19550.0,18797.009765625,18932.1796875,18739.599609375,18860.94921875,18860.94921875,1818311800,-187.687812879758,46.335236946338895,18740.15760896116,325.5421875,1
127,128,128,19551.0,19181.310546875,19368.919921875,19163.2109375,19350.619140625,19350.619140625,2729756500,-135.4410103079863,54.24993260035608,19184.69069548388,307.398046875,0
128,129,129,19552.0,19534.8203125,19534.8203125,19364.599609375,19413.779296875,19413.779296875,2460070700,-87.9252246188953,55.16837916654856,19414.577111653107,250.55390625,0
129,130,130,19556.0,19324.33984375,19324.33984375,18979.919921875,19015.720703125,19015.720703125,2591229600,-81.44850132448846,48.55283943929015,19213.04829645046,232.994140625,1
130,131,131,19557.0,18826.58984375,19004.419921875,18711.029296875,18952.310546875,18952.310546875,1982969600,-80.50413247061806,47.57415508976127,19060.92549674292,229.162109375,1
131,132,132,19558.0,19003.279296875,19215.740234375,18888.759765625,18928.01953125,18928.01953125,1807926400,-80.78449197845839,47.18180469652263,18969.94659889356,241.2640625,1
132,133,133,19559.0,18918.69921875,19169.75,18886.4296875,19075.259765625,19075.259765625,1637013200,-68.33822360888735,49.88003654380947,19033.52818522169,268.144140625,1
133,134,134,19562.0,18867.609375,18946.560546875,18562.119140625,18668.150390625,18668.150390625,2212871900,-90.2831249048977,43.29441369743479,18776.04249051377,283.66640625,1
134,135,135,19563.0,19172.279296875,19465.26953125,19111.8203125,19434.400390625,19434.400390625,3670887000,-45.3238055301299,55.26600418600516,19206.33575931613,326.510546875,1
135,136,136,19564.0,19340.76953125,19404.5,19245.66015625,19365.140625,19365.140625,2136512600,-15.107626450200769,54.15313322505734,19348.01080259627,328.31640625,1
136,137,137,19565.0,19502.08984375,19685.7890625,19482.470703125,19639.109375,19639.109375,3028767100,30.59274009671936,57.77521987351795,19591.64814783067,301.40625,0
137,138,138,19566.0,19418.48046875,19940.58984375,19381.900390625,19916.560546875,19916.560546875,3094859900,88.18161691867135,61.12481177574279,19877.56865942758,276.673828125,0
138,139,139,19569.0,20237.529296875,20361.029296875,20019.7890625,20078.939453125,20078.939453125,4327873000,145.24922534102734,62.97593907168683,20094.28912633629,331.74765625,0
139,140,140,19570.0,20211.19921875,20331.279296875,19891.810546875,20011.119140625,20011.119140625,3013635300,182.8949673429197,61.65540445837794,20113.85677429769,323.107421875,0
140,141,141,19571.0,19902.76953125,19981.0,19475.150390625,19517.380859375,19517.380859375,2958227800,170.9193359284218,52.95045023003013,19748.82748467645,340.311328125,0
141,142,142,19572.0,19404.140625,19650.16015625,19369.060546875,19420.869140625,19420.869140625,2488071400,151.89009524090943,51.42213350848273,19507.432255060256,409.71328125,0
142,143,143,19573.0,19671.130859375,19857.390625,19461.609375,19539.4609375,19539.4609375,2771467700,144.71038264002345,53.20929016946305,19488.394830575297,425.26953125,0
143,144,144,19576.0,19474.66015625,19581.8203125,19352.349609375,19537.919921875,19537.919921875,2277019400,137.31319953389902,53.181910689204685,19488.27628238644,392.687890625,0
144,145,145,19577.0,19308.55078125,19370.80078125,19112.609375,19184.169921875,19184.169921875,3491048500,101.73383303965602,47.18024235696541,19247.38242585236,370.333984375,0
145,146,146,19578.0,19059.580078125,19270.48046875,19056.099609375,19246.029296875,19246.029296875,2264244800,77.63349810823638,48.27941335288053,19196.01338968864,334.078515625,0
146,147,147,19579.0,19125.0,19315.169921875,19030.390625,19248.259765625,19248.259765625,2598340600,58.044685421271424,48.32117299825482,19190.046728693243,275.784765625,0
147,148,148,19580.0,19319.91015625,19346.2890625,19049.919921875,19075.189453125,19075.189453125,3363828300,28.229803480193368,45.26704902779155,19078.45403446624,276.520703125,0
148,149,149,19583.0,18697.330078125,18792.720703125,18554.509765625,18773.55078125,18773.55078125,3890510400,-19.51326702730148,40.46646983570745,18829.031154934408,256.63828125,0
149,150,150,19584.0,18599.19921875,18745.8203125,18513.779296875,18581.109375,18581.109375,2668372200,-72.04775209496074,37.7182045544369,18600.01996593405,258.386328125,0
150,151,151,19585.0,18356.650390625,18440.9609375,18261.849609375,18329.30078125,18329.30078125,2823625500,-132.47332699161052,34.42378669870591,18344.06043804741,253.15625,0
151,152,152,19586.0,18023.109375,18399.19921875,17900.76953125,18326.630859375,18326.630859375,3160942900,-178.5186116093064,34.389488913002864,18255.96553744572,246.10234375,0
152,153,153,19587.0,18208.98046875,18336.41015625,17936.4296875,17950.849609375,17950.849609375,3049414000,-242.5362251517472,29.87745569766496,17979.81293154481,288.832421875,1
153,154,154,19590.0,17798.470703125,17867.66015625,17587.380859375,17623.2890625,17623.2890625,3141863900,-316.05854874095166,26.60112497526555,17654.970247351954,309.5546875,1
154,155,155,19591.0,17641.859375,17965.259765625,17573.69921875,17791.009765625,17791.009765625,2895653800,-356.6803409760614,30.78632121557827,17662.354115012346,317.968359375,1
155,156,156,19592.0,17762.759765625,18000.529296875,17730.7890625,17845.919921875,17845.919921875,2499731900,-380.061518220522,32.150353657731614,17735.12411315665,349.872265625,1
156,157,157,19593.0,17992.73046875,18272.94921875,17945.009765625,18212.169921875,18212.169921875,2758913200,-364.83253224163127,40.56413109763483,18045.83199984094,367.998046875,1
157,158,158,19594.0,18037.599609375,18137.650390625,17969.41015625,18119.390625,18119.390625,2467696800,-356.1445166222002,39.23675308329884,18124.57985626371,333.9,1
158,159,159,19597.0,18519.080078125,18564.4296875,18113.23046875,18130.740234375,18130.740234375,2985842200,-344.3736592488931,39.497572406686615,18163.21251536462,287.551953125,1
159,160,160,19598.0,18261.689453125,18583.80078125,18239.919921875,18484.029296875,18484.029296875,3071235600,-303.04449490465413,47.108209624925706,18422.30718934438,321.7359375,0
160,161,161,19599.0,18659.9609375,18742.140625,18427.220703125,18482.859375,18482.859375,3288670900,-267.30392323678825,47.08708634324203,18523.9966130678,312.2,0
161,162,162,19600.0,18580.470703125,18667.1796875,18312.759765625,18382.060546875,18382.060546875,4074881200,-244.2967574048089,45.20626841478479,18480.747374640912,321.2359375,0
162,163,163,19604.0,18592.529296875,18899.490234375,18575.44921875,18844.16015625,18844.16015625,4040296000,-186.62465688078737,54.23181357173586,18772.09173101569,326.53203125,0
163,164,164,19605.0,18717.419921875,18725.5,18431.720703125,18456.91015625,18456.91015625,2315663900,-170.2048369542681,47.213267829260616,18611.82354578027,357.6921875,0
164,165,165,19606.0,18405.08984375,18492.58984375,18256.099609375,18449.98046875,18449.98046875,2352887700,-155.9534431529719,47.09580994220822,18520.792379498023,326.208203125,0
165,166,166,19607.0,18437.48046875,18437.48046875,18173.439453125,18202.0703125,18202.0703125,2123306900,-162.7868343180453,42.97658612810412,18299.87846084923,304.730078125,0
166,167,167,19611.0,17941.650390625,18164.609375,17842.369140625,18096.44921875,18096.44921875,2522422900,-174.7111046964783,41.31845740222024,18129.988555423028,294.554296875,0
167,168,168,19612.0,18015.560546875,18145.580078125,17892.009765625,18025.890625,18025.890625,1887139100,-187.6910651331964,40.20256072287685,18015.31057410205,288.118359375,0
